
====================
Pre-training using samples
====================
GV pre-training enabled
Epoch  5380 | Total:    0.0199 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0199 | Outside:   0.0000 | Gen:   0.0000 | Time: 1635.2s
Epoch  5390 | Total:    0.0217 | Goal:   0.0000 | Unsafe:   0.0021 | Init:   0.0078 | Outside:   0.0118 | Gen:   0.0000 | Time: 1638.3s
Epoch  5400 | Total:    0.0128 | Goal:   0.0000 | Unsafe:   0.0011 | Init:   0.0092 | Outside:   0.0026 | Gen:   0.0000 | Time: 1641.5s
Epoch  5410 | Total:    0.0276 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0276 | Outside:   0.0000 | Gen:   0.0000 | Time: 1644.5s
Epoch  5420 | Total:    0.0124 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0124 | Outside:   0.0000 | Gen:   0.0000 | Time: 1647.7s
Epoch  5430 | Total:    0.0216 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0216 | Outside:   0.0000 | Gen:   0.0000 | Time: 1650.7s
Epoch  5440 | Total:    0.0139 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0139 | Outside:   0.0000 | Gen:   0.0000 | Time: 1653.8s
Epoch  5450 | Total:    0.0142 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0142 | Outside:   0.0000 | Gen:   0.0000 | Time: 1656.7s
Epoch  5460 | Total:    0.0594 | Goal:   0.0000 | Unsafe:   0.0049 | Init:   0.0013 | Outside:   0.0532 | Gen:   0.0000 | Time: 1659.8s
Epoch  5470 | Total:    0.0146 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0146 | Outside:   0.0000 | Gen:   0.0000 | Time: 1662.8s
Epoch  5480 | Total:    0.0056 | Goal:   0.0000 | Unsafe:   0.0002 | Init:   0.0050 | Outside:   0.0005 | Gen:   0.0000 | Time: 1666.0s
Epoch  5490 | Total:    0.0050 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0049 | Outside:   0.0001 | Gen:   0.0000 | Time: 1669.1s
Epoch  5500 | Total:    0.0060 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0060 | Outside:   0.0000 | Gen:   0.0000 | Time: 1672.2s
Merging outside cells: merged 0 pairs, 5686 total
Merging generator cells: merged 0 pairs, 3604 total
Epoch  5510 | Total:    0.0418 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0418 | Outside:   0.0000 | Gen:   0.0000 | Time: 1675.5s
Rebuilt V cache with 17979 cells
Rebuilt Phi cache with 3604 cells
Epoch  5520 | Total:    0.0809 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0809 | Outside:   0.0000 | Gen:   0.0000 | Time: 1679.2s
Epoch  5530 | Total:    0.0458 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0458 | Outside:   0.0000 | Gen:   0.0000 | Time: 1682.2s
Epoch  5540 | Total:    0.0604 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0604 | Outside:   0.0000 | Gen:   0.0000 | Time: 1685.2s
Epoch  5550 | Total:    0.0980 | Goal:   0.0000 | Unsafe:   0.0062 | Init:   0.0536 | Outside:   0.0000 | Gen:   0.0382 | Time: 1688.3s
Epoch  5560 | Total:    0.3247 | Goal:   0.0000 | Unsafe:   0.2854 | Init:   0.0393 | Outside:   0.0000 | Gen:   0.0000 | Time: 1691.4s
Epoch  5570 | Total:    0.1175 | Goal:   0.0000 | Unsafe:   0.0910 | Init:   0.0243 | Outside:   0.0022 | Gen:   0.0000 | Time: 1694.4s
Epoch  5580 | Total:    0.0398 | Goal:   0.0000 | Unsafe:   0.0041 | Init:   0.0356 | Outside:   0.0001 | Gen:   0.0000 | Time: 1697.4s
Epoch  5590 | Total:    0.0225 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0202 | Outside:   0.0023 | Gen:   0.0000 | Time: 1700.6s
Refining outside cells: 2 failing, refined 2 cells, 5700 total
Rebuilt V cache with 17993 cells
Epoch  5600 | Total:    0.0164 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0155 | Outside:   0.0009 | Gen:   0.0000 | Time: 1704.0s
Epoch  5610 | Total:    0.0154 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0125 | Outside:   0.0029 | Gen:   0.0000 | Time: 1707.3s
Epoch  5620 | Total:    0.0114 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0114 | Outside:   0.0000 | Gen:   0.0000 | Time: 1710.4s
Epoch  5630 | Total:    0.0114 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0114 | Outside:   0.0000 | Gen:   0.0000 | Time: 1713.6s
Epoch  5640 | Total:    0.0243 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0243 | Outside:   0.0000 | Gen:   0.0000 | Time: 1716.7s
Refining outside cells: 11 failing, refined 11 cells, 5777 total
Rebuilt V cache with 18070 cells
Epoch  5650 | Total:    0.0124 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0124 | Outside:   0.0000 | Gen:   0.0000 | Time: 1720.2s
Epoch  5660 | Total:    0.0149 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0149 | Outside:   0.0000 | Gen:   0.0000 | Time: 1723.2s
Epoch  5670 | Total:    0.0114 | Goal:   0.0000 | Unsafe:   0.0032 | Init:   0.0002 | Outside:   0.0081 | Gen:   0.0000 | Time: 1726.2s
Epoch  5680 | Total:    0.0064 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0064 | Outside:   0.0000 | Gen:   0.0000 | Time: 1729.3s
Epoch  5690 | Total:    0.0159 | Goal:   0.0000 | Unsafe:   0.0017 | Init:   0.0000 | Outside:   0.0142 | Gen:   0.0000 | Time: 1732.4s
Epoch  5700 | Total:    0.0287 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0287 | Outside:   0.0000 | Gen:   0.0000 | Time: 1735.5s
Epoch  5710 | Total:    0.0359 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0359 | Outside:   0.0000 | Gen:   0.0000 | Time: 1738.6s
Epoch  5720 | Total:    0.0450 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0450 | Outside:   0.0000 | Gen:   0.0000 | Time: 1741.7s
Epoch  5730 | Total:    0.0098 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0098 | Outside:   0.0000 | Gen:   0.0000 | Time: 1744.7s
Epoch  5740 | Total:    0.0030 | Goal:   0.0000 | Unsafe:   0.0000 | Init:   0.0030 | Outside:   0.0000 | Gen:   0.0000 | Time: 1747.8s
Refining outside cells: 2 failing, refined 2 cells, 5791 total
Rebuilt V cache with 18084 cells
Epoch  5750 | Total:    0.0067 | Goal:   0.0000 | Unsafe:   0.0013 | Init:   0.0000 | Outside:   0.0054 | Gen:   0.0000 | Time: 1751.2s

====================
All constraints satisfied, early stopping!
====================
Training converged at epoch 5759
Final losses: Goal=0.0000, Unsafe=0.0000, Init=0.0000, Outside=0.0000, Gen=0.0000
Final beta_s: 0.0009

Training completed in 1753.81 seconds (29.23 minutes)

====================
Final Evaluation
====================
Goal:      PASS, V bounds: [  0.263,   0.435]
Unsafe:    PASS, V bounds: [  5.001,  71.561]
Init:      PASS, V bounds: [  0.164,   0.999]
Outside:   PASS, V bounds: [  0.001,  71.919]
Generator: PASS, GV bounds: [-2639.828,  -0.001]

====================
Visualizations
====================
All plots saved to 'results/'

====================
Saving Bundle
====================
Saved eval bundle -> /Users/sebastianescobar/Desktop/Neural_Certificate/nonlinear3d_syn_unsafe/outputs/eval_bundle.pth
